1.030000000000000000e+02 2.602089166917468901e+03 7.863033939524729510e-01 2.649577977531290904e-03 -2.390362812204043763e+01
1.040000000000000000e+02 2.632424030496514661e+03 7.995286136917204578e-01 2.702174380240805751e-03 -2.452670942862953751e+01
1.050000000000000000e+02 2.662952237545305252e+03 8.125408317173357098e-01 2.755351868204777236e-03 -2.514814896776928421e+01
1.060000000000000000e+02 2.693666085786092026e+03 8.253257892602022805e-01 2.809113787379506014e-03 -2.576729391502790634e+01
1.070000000000000000e+02 2.724557874095749867e+03 8.378766582866077339e-01 2.863463529759170678e-03 -2.638371434851465835e+01
1.080000000000000000e+02 2.755612474111179381e+03 8.501717564542690120e-01 2.918404538443930378e-03 -2.699683183304574996e+01
1.090000000000000000e+02 2.786837043577854729e+03 8.622042605153136252e-01 2.973940313752556925e-03 -2.760599370531051377e+01
1.100000000000000000e+02 2.818216456188488337e+03 8.739524929131952113e-01 3.030074419498686878e-03 -2.821077020952650116e+01
1.110000000000000000e+02 2.849742959600503582e+03 8.854096743119789226e-01 3.086810489420622680e-03 -2.881065500671530089e+01
1.120000000000000000e+02 2.881416009412559561e+03 8.965691842892803409e-01 3.144152233416964461e-03 -2.940490953428333398e+01
1.130000000000000000e+02 2.913227578338589410e+03 9.074095872170412358e-01 3.202103444056537615e-03 -2.999316435061315289e+01
1.140000000000000000e+02 2.945169639794557042e+03 9.179168781582410785e-01 3.260668003065314482e-03 -3.057475294340257932e+01
1.150000000000000000e+02 2.977234167815072851e+03 9.280919111937044885e-01 3.319849887146386885e-03 -3.114915743216296562e+01
1.160000000000000000e+02 3.009420565318557692e+03 9.379206859927294859e-01 3.379653173939500214e-03 -3.171586000265013539e+01
1.170000000000000000e+02 3.041720807321013126e+03 9.473817761305713958e-01 3.440082047454269369e-03 -3.227426862474532498e+01
1.180000000000000000e+02 3.074119440850723549e+03 9.564760424522406046e-01 3.501140802898929875e-03 -3.282379133728336029e+01
1.190000000000000000e+02 3.106615869915226085e+03 9.651894912794218850e-01 3.562833850984579304e-03 -3.336398481632024016e+01
1.200000000000000000e+02 3.139202070369346529e+03 9.735155594146518432e-01 3.625165721716123134e-03 -3.389425724231740844e+01
1.210000000000000000e+02 3.171870018187854839e+03 9.814402573901984672e-01 3.688141066883773075e-03 -3.441401686826760198e+01
1.220000000000000000e+02 3.204604261042246435e+03 9.889570261125396611e-01 3.751764662528344566e-03 -3.492282058774204501e+01
1.230000000000000000e+02 3.237404203284111190e+03 9.960593084524684837e-01 3.816041409534475393e-03 -3.542007680183937168e+01
1.240000000000000000e+02 3.270261820833520687e+03 1.002733120829851776e+00 3.880976334020187334e-03 -3.590519398706106813e+01
1.250000000000000000e+02 3.303161661125530372e+03 1.008979338195250763e+00 3.946574586269931476e-03 -3.637772926309445864e+01
1.260000000000000000e+02 3.336103128115587424e+03 1.014783980555141296e+00 4.012841438699354252e-03 -3.683716554298597856e+01
1.270000000000000000e+02 3.369070768842072539e+03 1.020147926294871388e+00 4.079782282446928372e-03 -3.728291153372108369e+01
1.280000000000000000e+02 3.402056558450079592e+03 1.025057198694802496e+00 4.147402623149595846e-03 -3.771452458720687417e+01
1.290000000000000000e+02 3.435059900174508130e+03 1.029512679244375173e+00 4.215708075178747211e-03 -3.813148785013175512e+01
1.300000000000000000e+02 3.468065340282890247e+03 1.033500394149709622e+00 4.284704354756072031e-03 -3.853321026422156592e+01
1.310000000000000000e+02 3.501057578956466386e+03 1.037021375023627456e+00 4.354397271985307842e-03 -3.891925514095224514e+01
1.320000000000000000e+02 3.534044217884896625e+03 1.040077244239929533e+00 4.424792721403314130e-03 -3.928913448325701552e+01
1.330000000000000000e+02 3.567003299312806575e+03 1.042654915973943330e+00 4.495896671619238616e-03 -3.964244038025248784e+01
1.340000000000000000e+02 3.599935150353374411e+03 1.044771018810827679e+00 4.567715153641647118e-03 -3.997861643245857266e+01
1.350000000000000000e+02 3.632825241286280743e+03 1.046405040481334092e+00 4.640254247679570336e-03 -4.029740345248377764e+01
1.360000000000000000e+02 3.665673899018888278e+03 1.047566182897249343e+00 4.713520069692673196e-03 -4.059817091305263403e+01
1.370000000000000000e+02 3.698466593756145812e+03 1.048248791929962564e+00 4.787518756126732562e-03 -4.088051121445527514e+01
1.380000000000000000e+02 3.731196224132546376e+03 1.048462070687133929e+00 4.862256448270061392e-03 -4.114409111685211684e+01
1.390000000000000000e+02 3.763848260602655500e+03 1.048200365984228943e+00 4.937739275118220757e-03 -4.138850317245945121e+01
1.400000000000000000e+02 3.796430458942365476e+03 1.047465453263522361e+00 5.013973336076662721e-03 -4.161334000812475864e+01
1.410000000000000000e+02 3.828920861905920901e+03 1.046273964809348866e+00 5.090964682656032303e-03 -4.181826860778593158e+01
